RouteId,RouteNo,TimeTableId,TripId,StartTime,EndTime
384,MRT1,60,12487,18:30,18:59
384,MRT1,60,12488,18:36,19:05
384,MRT1,60,12489,18:42,19:11
384,MRT1,60,12490,18:48,19:17
384,MRT1,60,12491,18:54,19:23
384,MRT1,60,12492,19:02,19:31
384,MRT1,60,12493,19:10,19:39
384,MRT1,60,12494,19:18,19:47
384,MRT1,60,12495,19:28,19:57
384,MRT1,60,12496,19:38,20:07
384,MRT1,60,12497,19:48,20:17
384,MRT1,60,12498,19:58,20:27
384,MRT1,60,12499,20:08,20:37
384,MRT1,60,12500,20:20,20:49
384,MRT1,60,12501,20:32,21:01
384,MRT1,60,12502,20:45,21:14
384,MRT1,60,12503,21:00,21:29
384,MRT1,60,12504,21:15,21:44
384,MRT1,60,12505,21:30,21:59
384,MRT1,60,12506,21:45,22:14
384,MRT1,60,12507,22:00,22:29
384,MRT1,61,12508,05:00,05:29
384,MRT1,61,12509,05:15,05:44
384,MRT1,61,12510,05:30,05:59
384,MRT1,61,12511,05:42,06:11
384,MRT1,61,12512,05:54,06:23
384,MRT1,61,12513,06:04,06:33
384,MRT1,61,12514,06:14,06:43
384,MRT1,61,12515,06:24,06:53
384,MRT1,61,12516,06:34,07:03
384,MRT1,61,12517,06:42,07:11
384,MRT1,61,12518,06:50,07:19
384,MRT1,61,12519,06:58,07:27
384,MRT1,61,12520,07:04,07:33
384,MRT1,61,12521,07:10,07:39
384,MRT1,61,12522,07:16,07:45
384,MRT1,61,12523,07:22,07:51
384,MRT1,61,12524,07:28,07:57
384,MRT1,61,12525,07:34,08:03
384,MRT1,61,12526,07:40,08:09
384,MRT1,61,12527,07:46,08:15
384,MRT1,61,12528,07:52,08:21
384,MRT1,61,12529,07:58,08:27
384,MRT1,61,12530,08:04,08:33
384,MRT1,61,12531,08:10,08:39
384,MRT1,61,12532,08:16,08:45
384,MRT1,61,12533,08:22,08:51
384,MRT1,61,12534,08:28,08:57
384,MRT1,61,12535,08:34,09:03
384,MRT1,61,12536,08:40,09:09
384,MRT1,61,12537,08:46,09:15
384,MRT1,61,12538,08:52,09:21
384,MRT1,61,12539,08:58,09:27
384,MRT1,61,12540,09:08,09:37
384,MRT1,61,12541,09:18,09:47
384,MRT1,61,12542,09:28,09:57
384,MRT1,61,12543,09:38,10:07
384,MRT1,61,12544,09:48,10:17
384,MRT1,61,12545,09:58,10:27
384,MRT1,61,12546,10:10,10:39
384,MRT1,61,12547,10:22,10:51
384,MRT1,61,12548,10:34,11:03
384,MRT1,61,12549,10:46,11:15
384,MRT1,61,12550,10:58,11:27
384,MRT1,61,12551,11:08,11:37
384,MRT1,61,12552,11:18,11:47
384,MRT1,61,12553,11:28,11:57
384,MRT1,61,12554,11:38,12:07
384,MRT1,61,12555,11:48,12:17
384,MRT1,61,12556,11:58,12:27
384,MRT1,61,12557,12:08,12:37
384,MRT1,61,12558,12:18,12:47
384,MRT1,61,12559,12:28,12:57
384,MRT1,61,12560,12:38,13:07
384,MRT1,61,12561,12:48,13:17
384,MRT1,61,12562,12:58,13:27
384,MRT1,61,12563,13:08,13:37
384,MRT1,61,12564,13:18,13:47
384,MRT1,61,12565,13:28,13:57
384,MRT1,61,12566,13:40,14:09
384,MRT1,61,12567,13:52,14:21
384,MRT1,61,12568,14:04,14:33
384,MRT1,61,12569,14:16,14:45
384,MRT1,61,12570,14:28,14:57
384,MRT1,61,12571,14:40,15:09
384,MRT1,61,12572,14:52,15:21
384,MRT1,61,12573,15:04,15:33
384,MRT1,61,12574,15:16,15:45
384,MRT1,61,12575,15:28,15:57
384,MRT1,61,12576,15:38,16:07
384,MRT1,61,12577,15:48,16:17
384,MRT1,61,12578,15:58,16:27
384,MRT1,61,12579,16:08,16:37
384,MRT1,61,12580,16:18,16:47
384,MRT1,61,12581,16:28,16:57
384,MRT1,61,12582,16:36,17:05
384,MRT1,61,12583,16:44,17:13
384,MRT1,61,12584,16:52,17:21
384,MRT1,61,12585,17:00,17:29
384,MRT1,61,12586,17:06,17:35
384,MRT1,61,12587,17:12,17:41
384,MRT1,61,12588,17:18,17:47
384,MRT1,61,12589,17:24,17:53
384,MRT1,61,12590,17:30,17:59
384,MRT1,61,12591,17:36,18:05
384,MRT1,61,12592,17:42,18:11
384,MRT1,61,12593,17:48,18:17
384,MRT1,61,12594,17:54,18:23
384,MRT1,61,12595,18:00,18:29
384,MRT1,61,12596,18:06,18:35
384,MRT1,61,12597,18:12,18:41
384,MRT1,61,12598,18:18,18:47
384,MRT1,61,12599,18:24,18:53
384,MRT1,61,12600,18:30,18:59
384,MRT1,61,12601,18:36,19:05
384,MRT1,61,12602,18:42,19:11
384,MRT1,61,12603,18:48,19:17
384,MRT1,61,12604,18:54,19:23
384,MRT1,61,12605,19:00,19:29
384,MRT1,61,12606,19:08,19:37
384,MRT1,61,12607,19:16,19:45
384,MRT1,61,12608,19:24,19:53
384,MRT1,61,12609,19:34,20:03
384,MRT1,61,12610,19:44,20:13
384,MRT1,61,12611,19:54,20:23
384,MRT1,61,12612,20:04,20:33
384,MRT1,61,12613,20:14,20:43
384,MRT1,61,12614,20:26,20:55
384,MRT1,61,12615,20:38,21:07
384,MRT1,61,12616,20:50,21:19
384,MRT1,61,12617,21:02,21:31
384,MRT1,61,12618,21:15,21:44
384,MRT1,61,12619,21:30,21:59
384,MRT1,61,12620,21:45,22:14
384,MRT1,61,12621,22:00,22:29
384,MRT1,61,12622,22:15,22:44
384,MRT1,61,12623,22:30,22:59
384,MRT1,61,12624,22:45,23:14
384,MRT1,61,12625,23:00,23:29
384,MRT1,62,12626,05:00,05:29
384,MRT1,62,12627,05:15,05:44
384,MRT1,62,12628,05:30,05:59
384,MRT1,62,12629,05:40,06:09
384,MRT1,62,12630,05:50,06:19
384,MRT1,62,12631,06:00,06:29
384,MRT1,62,12632,06:10,06:39
384,MRT1,62,12633,06:20,06:49
384,MRT1,62,12634,06:28,06:57
384,MRT1,62,12635,06:36,07:05
384,MRT1,62,12636,06:44,07:13
384,MRT1,62,12637,06:52,07:21
384,MRT1,62,12638,06:58,07:27
384,MRT1,62,12639,07:04,07:33
384,MRT1,62,12640,07:10,07:39
384,MRT1,62,12641,07:16,07:45
384,MRT1,62,12642,07:22,07:51
384,MRT1,62,12643,07:28,07:57
384,MRT1,62,12644,07:34,08:03
384,MRT1,62,12645,07:40,08:09
384,MRT1,62,12646,07:46,08:15
384,MRT1,62,12647,07:52,08:21
384,MRT1,62,12648,07:58,08:27
384,MRT1,62,12649,08:04,08:33
384,MRT1,62,12650,08:10,08:39
384,MRT1,62,12651,08:16,08:45
384,MRT1,62,12652,08:22,08:51
384,MRT1,62,12653,08:28,08:57
384,MRT1,62,12654,08:34,09:03
384,MRT1,62,12655,08:40,09:09
384,MRT1,62,12656,08:46,09:15
384,MRT1,62,12657,08:52,09:21
384,MRT1,62,12658,09:02,09:31
384,MRT1,62,12659,09:12,09:41
384,MRT1,62,12660,09:22,09:51
384,MRT1,62,12661,09:32,10:01
384,MRT1,62,12662,09:42,10:11
384,MRT1,62,12663,09:52,10:21
384,MRT1,62,12664,10:04,10:33
384,MRT1,62,12665,10:16,10:45
384,MRT1,62,12666,10:28,10:57
384,MRT1,62,12667,10:40,11:09
384,MRT1,62,12668,10:52,11:21
384,MRT1,62,12669,11:02,11:31
384,MRT1,62,12670,11:12,11:41
384,MRT1,62,12671,11:22,11:51
384,MRT1,62,12672,11:32,12:01
384,MRT1,62,12673,11:42,12:11
384,MRT1,62,12674,11:52,12:21
384,MRT1,62,12675,12:02,12:31
384,MRT1,62,12676,12:12,12:41
384,MRT1,62,12677,12:22,12:51
384,MRT1,62,12678,12:32,13:01
384,MRT1,62,12679,12:42,13:11
384,MRT1,62,12680,12:52,13:21
384,MRT1,62,12681,13:02,13:31
384,MRT1,62,12682,13:12,13:41
384,MRT1,62,12683,13:22,13:51
384,MRT1,62,12684,13:34,14:03
384,MRT1,62,12685,13:46,14:15
384,MRT1,62,12686,13:58,14:27
384,MRT1,62,12687,14:10,14:39
384,MRT1,62,12688,14:22,14:51
384,MRT1,62,12689,14:34,15:03
384,MRT1,62,12690,14:46,15:15
384,MRT1,62,12691,14:58,15:27
384,MRT1,62,12692,15:10,15:39
384,MRT1,62,12693,15:22,15:51
384,MRT1,62,12694,15:32,16:01
384,MRT1,62,12695,15:42,16:11
384,MRT1,62,12696,15:52,16:21
384,MRT1,62,12697,16:02,16:31
384,MRT1,62,12698,16:12,16:41
384,MRT1,62,12699,16:22,16:51
384,MRT1,62,12700,16:30,16:59
384,MRT1,62,12701,16:38,17:07
384,MRT1,62,12702,16:46,17:15
384,MRT1,62,12703,16:54,17:23
384,MRT1,62,12704,17:00,17:29
384,MRT1,62,12705,17:06,17:35
384,MRT1,62,12706,17:12,17:41
384,MRT1,62,12707,17:18,17:47
384,MRT1,62,12708,17:24,17:53
384,MRT1,62,12709,17:30,17:59
384,MRT1,62,12710,17:36,18:05
384,MRT1,62,12711,17:42,18:11
384,MRT1,62,12712,17:48,18:17
384,MRT1,62,12713,17:54,18:23
384,MRT1,62,12714,18:00,18:29
384,MRT1,62,12715,18:06,18:35
384,MRT1,62,12716,18:12,18:41
384,MRT1,62,12717,18:18,18:47
384,MRT1,62,12718,18:24,18:53
384,MRT1,62,12719,18:30,18:59
384,MRT1,62,12720,18:36,19:05
384,MRT1,62,12721,18:42,19:11
384,MRT1,62,12722,18:48,19:17
384,MRT1,62,12723,18:54,19:23
384,MRT1,62,12724,19:02,19:31
384,MRT1,62,12725,19:10,19:39
384,MRT1,62,12726,19:18,19:47
384,MRT1,62,12727,19:28,19:57
384,MRT1,62,12728,19:38,20:07
384,MRT1,62,12729,19:48,20:17
384,MRT1,62,12730,19:58,20:27
384,MRT1,62,12731,20:08,20:37
384,MRT1,62,12732,20:20,20:49
384,MRT1,62,12733,20:32,21:01
384,MRT1,62,12734,20:45,21:14
384,MRT1,62,12735,21:00,21:29
384,MRT1,62,12736,21:15,21:44
384,MRT1,62,12737,21:30,21:59
384,MRT1,62,12738,21:45,22:14
384,MRT1,62,12739,22:00,22:29
384,MRT1,62,12740,22:15,22:44
384,MRT1,62,12741,22:30,22:59
384,MRT1,62,12742,22:45,23:14
384,MRT1,62,12743,23:00,23:29
384,MRT1,63,12744,05:00,05:29
384,MRT1,63,12745,05:15,05:44
384,MRT1,63,12746,05:30,05:59
384,MRT1,63,12747,05:42,06:11
384,MRT1,63,12748,05:54,06:23
384,MRT1,63,12749,06:06,06:35
384,MRT1,63,12750,06:18,06:47
384,MRT1,63,12751,06:30,06:59
384,MRT1,63,12752,06:42,07:11
384,MRT1,63,12753,06:54,07:23
384,MRT1,63,12754,07:06,07:35
384,MRT1,63,12755,07:18,07:47
384,MRT1,63,12756,07:30,07:59
384,MRT1,63,12757,07:40,08:09
384,MRT1,63,12758,07:50,08:19
384,MRT1,63,12759,08:00,08:29
384,MRT1,63,12760,08:10,08:39
384,MRT1,63,12761,08:20,08:49
384,MRT1,63,12762,08:30,08:59
384,MRT1,63,12763,08:40,09:09
384,MRT1,63,12764,08:50,09:19
384,MRT1,63,12765,09:00,09:29
384,MRT1,63,12766,09:10,09:39
384,MRT1,63,12767,09:20,09:49
384,MRT1,63,12768,09:30,09:59
384,MRT1,63,12769,09:40,10:09
384,MRT1,63,12770,09:50,10:19
384,MRT1,63,12771,10:00,10:29
384,MRT1,63,12772,10:08,10:37
384,MRT1,63,12773,10:16,10:45
384,MRT1,63,12774,10:24,10:53
384,MRT1,63,12775,10:32,11:01
384,MRT1,63,12776,10:40,11:09
384,MRT1,63,12777,10:48,11:17
384,MRT1,63,12778,10:56,11:25
384,MRT1,63,12779,11:04,11:33
384,MRT1,63,12780,11:12,11:41
384,MRT1,63,12781,11:20,11:49
384,MRT1,63,12782,11:28,11:57
384,MRT1,63,12783,11:36,12:05
384,MRT1,63,12784,11:44,12:13
384,MRT1,63,12785,11:52,12:21
384,MRT1,63,12786,12:00,12:29
384,MRT1,63,12787,12:08,12:37
384,MRT1,63,12788,12:16,12:45
384,MRT1,63,12789,12:24,12:53
384,MRT1,63,12790,12:32,13:01
384,MRT1,63,12791,12:42,13:11
384,MRT1,63,12792,12:52,13:21
384,MRT1,63,12793,13:02,13:31
384,MRT1,63,12794,13:12,13:41
384,MRT1,63,12795,13:22,13:51
384,MRT1,63,12796,13:32,14:01
384,MRT1,63,12797,13:42,14:11
384,MRT1,63,12798,13:52,14:21
384,MRT1,63,12799,14:02,14:31
384,MRT1,63,12800,14:12,14:41
384,MRT1,63,12801,14:22,14:51
384,MRT1,63,12802,14:32,15:01
384,MRT1,63,12803,14:42,15:11
384,MRT1,63,12804,14:52,15:21
384,MRT1,63,12805,15:02,15:31
384,MRT1,63,12806,15:12,15:41
384,MRT1,63,12807,15:22,15:51
384,MRT1,63,12808,15:32,16:01
384,MRT1,63,12809,15:40,16:09
384,MRT1,63,12810,15:48,16:17
384,MRT1,63,12811,15:56,16:25
384,MRT1,63,12812,16:04,16:33
384,MRT1,63,12813,16:12,16:41
384,MRT1,63,12814,16:20,16:49
384,MRT1,63,12815,16:28,16:57
384,MRT1,63,12816,16:36,17:05
384,MRT1,63,12817,16:44,17:13
384,MRT1,63,12818,16:52,17:21
384,MRT1,63,12819,17:00,17:29
384,MRT1,63,12820,17:07,17:36
384,MRT1,63,12821,17:14,17:43
384,MRT1,63,12822,17:21,17:50
384,MRT1,63,12823,17:28,17:57
384,MRT1,63,12824,17:35,18:04
384,MRT1,63,12825,17:42,18:11
384,MRT1,63,12826,17:49,18:18
384,MRT1,63,12827,17:56,18:25
384,MRT1,63,12828,18:03,18:32
384,MRT1,63,12829,18:11,18:40
384,MRT1,63,12830,18:19,18:48
384,MRT1,63,12831,18:27,18:56
384,MRT1,63,12832,18:35,19:04
384,MRT1,63,12833,18:43,19:12
384,MRT1,63,12834,18:51,19:20
384,MRT1,63,12835,18:59,19:28
384,MRT1,63,12836,19:09,19:38
384,MRT1,63,12837,19:19,19:48
384,MRT1,63,12838,19:29,19:58
384,MRT1,63,12839,19:39,20:08
384,MRT1,63,12840,19:49,20:18
384,MRT1,63,12841,19:59,20:28
384,MRT1,63,12842,20:09,20:38
384,MRT1,63,12843,20:19,20:48
384,MRT1,63,12844,20:29,20:58
384,MRT1,63,12845,20:39,21:08
384,MRT1,63,12846,20:49,21:18
384,MRT1,63,12847,20:59,21:28
384,MRT1,63,12848,21:09,21:38
384,MRT1,63,12849,21:19,21:48
384,MRT1,63,12850,21:29,21:58
384,MRT1,63,12851,21:39,22:08
384,MRT1,63,12852,21:49,22:18
384,MRT1,63,12853,22:00,22:29
384,MRT1,63,12854,22:12,22:41
384,MRT1,63,12855,22:24,22:53
384,MRT1,63,12856,22:36,23:05
384,MRT1,63,12857,22:48,23:17
384,MRT1,63,12858,23:00,23:29
384,MRT1,64,12859,05:00,05:29
384,MRT1,64,12860,05:15,05:44
384,MRT1,64,12861,05:30,05:59
384,MRT1,64,12862,05:42,06:11
384,MRT1,64,12863,05:54,06:23
384,MRT1,64,12864,06:06,06:35
384,MRT1,64,12865,06:18,06:47
384,MRT1,64,12866,06:30,06:59
384,MRT1,64,12867,06:42,07:11
384,MRT1,64,12868,06:54,07:23
384,MRT1,64,12869,07:04,07:33
384,MRT1,64,12870,07:14,07:43
384,MRT1,64,12871,07:24,07:53
384,MRT1,64,12872,07:34,08:03
384,MRT1,64,12873,07:44,08:13
384,MRT1,64,12874,07:54,08:23
384,MRT1,64,12875,08:04,08:33
384,MRT1,64,12876,08:14,08:43
384,MRT1,64,12877,08:24,08:53
384,MRT1,64,12878,08:34,09:03
384,MRT1,64,12879,08:44,09:13
384,MRT1,64,12880,08:54,09:23
384,MRT1,64,12881,09:04,09:33
384,MRT1,64,12882,09:14,09:43
384,MRT1,64,12883,09:24,09:53
384,MRT1,64,12884,09:34,10:03
384,MRT1,64,12885,09:44,10:13
384,MRT1,64,12886,09:54,10:23
384,MRT1,64,12887,10:02,10:31
384,MRT1,64,12888,10:10,10:39
384,MRT1,64,12889,10:18,10:47
384,MRT1,64,12890,10:26,10:55
384,MRT1,64,12891,10:34,11:03
384,MRT1,64,12892,10:42,11:11
384,MRT1,64,12893,10:50,11:19
384,MRT1,64,12894,10:58,11:27
384,MRT1,64,12895,11:06,11:35
384,MRT1,64,12896,11:14,11:43
384,MRT1,64,12897,11:22,11:51
384,MRT1,64,12898,11:30,11:59
384,MRT1,64,12899,11:38,12:07
384,MRT1,64,12900,11:46,12:15
384,MRT1,64,12901,11:54,12:23
384,MRT1,64,12902,12:02,12:31
384,MRT1,64,12903,12:10,12:39
384,MRT1,64,12904,12:18,12:47
384,MRT1,64,12905,12:26,12:55
384,MRT1,64,12906,12:36,13:05
384,MRT1,64,12907,12:46,13:15
384,MRT1,64,12908,12:56,13:25
384,MRT1,64,12909,13:06,13:35
384,MRT1,64,12910,13:16,13:45
384,MRT1,64,12911,13:26,13:55
384,MRT1,64,12912,13:36,14:05
384,MRT1,64,12913,13:46,14:15
384,MRT1,64,12914,13:56,14:25
384,MRT1,64,12915,14:06,14:35
384,MRT1,64,12916,14:16,14:45
384,MRT1,64,12917,14:26,14:55
384,MRT1,64,12918,14:36,15:05
384,MRT1,64,12919,14:46,15:15
384,MRT1,64,12920,14:56,15:25
384,MRT1,64,12921,15:06,15:35
384,MRT1,64,12922,15:16,15:45
384,MRT1,64,12923,15:26,15:55
384,MRT1,64,12924,15:34,16:03
384,MRT1,64,12925,15:42,16:11
384,MRT1,64,12926,15:50,16:19
384,MRT1,64,12927,15:58,16:27
384,MRT1,64,12928,16:06,16:35
384,MRT1,64,12929,16:14,16:43
384,MRT1,64,12930,16:22,16:51
384,MRT1,64,12931,16:30,16:59
384,MRT1,64,12932,16:38,17:07
384,MRT1,64,12933,16:46,17:15
384,MRT1,64,12934,16:54,17:23
384,MRT1,64,12935,17:02,17:31
384,MRT1,64,12936,17:10,17:39
384,MRT1,64,12937,17:17,17:46
384,MRT1,64,12938,17:24,17:53
384,MRT1,64,12939,17:31,18:00
384,MRT1,64,12940,17:38,18:07
384,MRT1,64,12941,17:45,18:14
384,MRT1,64,12942,17:52,18:21
384,MRT1,64,12943,17:59,18:28
384,MRT1,64,12944,18:06,18:35
384,MRT1,64,12945,18:13,18:42
384,MRT1,64,12946,18:21,18:50
384,MRT1,64,12947,18:29,18:58
384,MRT1,64,12948,18:37,19:06
384,MRT1,64,12949,18:45,19:14
384,MRT1,64,12950,18:53,19:22
384,MRT1,64,12951,19:03,19:32
384,MRT1,64,12952,19:13,19:42
384,MRT1,64,12953,19:23,19:52
384,MRT1,64,12954,19:33,20:02
384,MRT1,64,12955,19:43,20:12
384,MRT1,64,12956,19:53,20:22
384,MRT1,64,12957,20:03,20:32
384,MRT1,64,12958,20:13,20:42
384,MRT1,64,12959,20:23,20:52
384,MRT1,64,12960,20:33,21:02
384,MRT1,64,12961,20:43,21:12
384,MRT1,64,12962,20:53,21:22
384,MRT1,64,12963,21:03,21:32
384,MRT1,64,12964,21:13,21:42
384,MRT1,64,12965,21:24,21:53
384,MRT1,64,12966,21:36,22:05
384,MRT1,64,12967,21:48,22:17
384,MRT1,64,12968,22:00,22:29
384,MRT1,64,12969,22:12,22:41
384,MRT1,64,12970,22:24,22:53
384,MRT1,64,12971,22:36,23:05
384,MRT1,64,12972,22:48,23:17
384,MRT1,64,12973,23:00,23:29
